Enquête châtaignier IDF 2022 - Pôle Nord-Ouest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thierry BELOUARD - Tue, 26 Jul 22 09:50:20 +0200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
code_placette;code_referentiel;longc;latc;xlam;ylam;x93;y93;code_ifn;qd;code_propriete;code_peuplement;code_ess_dom;nomforet;nature_placette;strategie;codeinsee;lib_codeinsee;releve_gps;observation;indrep;placette;campagne;dsf;lib_dsf;etat;date_obs;annee;actif;indautrep;codeco1;lib_codeco1;arbre;ESSENCEDSF___ARBRE;lib_ESSENCEDSF___ARBRE;MORBRA2___ARBRE;lib_MORBRA2___ARBRE;PERRAM2___ARBRE;lib_PERRAM2___ARBRE;DEPAB___ARBRE;lib_DEPAB___ARBRE;plac;G___PLAC;DMAXA___PLAC;REMARQUES___PLAC;RECOUV_SUP___PLAC;lib_RECOUV_SUP___PLAC;RECOUV_INF___PLAC;lib_RECOUV_INF___PLAC;EC5_UUID___PLAC;PEUP_RUIN___PLAC;lib_PEUP_RUIN___PLAC;PREC_LOC
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,24634;49,0495;593405;2450160;644907;6883550;;;;;;;P;;;;;67907;933150;39956;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933062;78C03;LE MESLE Virginie;19;;;0;Absence ou trace;2;Modérée;C;C;1;30;13;Peuplement refermé au niveau du couvert et forte surface terrière limitant la visibilité globale des houppiers.  Futaie sur souche de châtaigniers adulte et au diamètre objectif atteint.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ab792b0f-1224-49af-8a06-1546e25c0c78;NON;NON;5
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,24634;49,0495;593405;2450160;644907;6883550;;;;;;;P;;;;;67907;933166;39956;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933062;78C03;LE MESLE Virginie;20;;;0;Absence ou trace;2;Modérée;C;C;1;30;13;Peuplement refermé au niveau du couvert et forte surface terrière limitant la visibilité globale des houppiers.  Futaie sur souche de châtaigniers adulte et au diamètre objectif atteint.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ab792b0f-1224-49af-8a06-1546e25c0c78;NON;NON;5
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932663;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;1;180;Châtaignier;5;Totale;5;Totale;F;F;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932664;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;2;180;Châtaignier;0;Absence ou trace;1;Faible;B;B;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932665;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;3;180;Châtaignier;5;Totale;0;Absence ou trace;F;F;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932666;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;4;180;Châtaignier;5;Totale;0;Absence ou trace;F;F;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932667;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;5;180;Châtaignier;5;Totale;0;Absence ou trace;F;F;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932668;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;6;180;Châtaignier;1;Faible;4;Très forte;E;E;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932669;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;7;180;Châtaignier;1;Faible;2;Modérée;C;C;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932670;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;8;180;Châtaignier;1;Faible;3;Forte;D;D;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932671;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;9;180;Châtaignier;1;Faible;3;Forte;D;D;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932672;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;10;180;Châtaignier;1;Faible;3;Forte;D;D;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932673;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;11;180;Châtaignier;1;Faible;2;Modérée;C;C;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932674;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;12;180;Châtaignier;1;Faible;2;Modérée;C;C;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932675;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;13;180;Châtaignier;1;Faible;2;Modérée;C;C;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932676;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;14;180;Châtaignier;1;Faible;3;Forte;D;D;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932677;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;15;180;Châtaignier;1;Faible;3;Forte;D;D;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932678;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;16;180;Châtaignier;0;Absence ou trace;2;Modérée;C;C;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932679;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;17;180;Châtaignier;5;Totale;5;Totale;F;F;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932680;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;18;180;Châtaignier;1;Faible;2;Modérée;C;C;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932681;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;19;180;Châtaignier;1;Faible;2;Modérée;C;C;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932682;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;20;180;Châtaignier;1;Faible;2;Modérée;C;C;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
177;LAM93;2,35025;48,6316;601013;2403660;652120;6837020;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67874;932683;39923;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;;78S01;BELOUARD Thierry;;;;;;;;;;1;33;10;Peuplement ruiné. Coupe sanitaire et nombreux arbres E et F mais sur une zone restreinte centrée sur les coordonnées enregistrées. Le centre de la placette est 14 mètres plus au sud qu'en 2020. Peuplement très dépérissant autour.;3;Recouvrement entre 25% et 50%;3;Recouvrement entre 25% et 50%;;OUI;OUI;
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,26832;48,5852;594967;2398500;646035;6831920;;;;;;;P;;;;;67901;933064;39950;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933056;75S10;BELOUARD Thierry;1;;;0;Absence ou trace;2;Modérée;C;C;1;28;16;Même point qu'en 2020. Nombreuses descentes de cime. Les deperissements ont engendré un peu d'heterogeneite.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ca84156c-d969-4192-aa45-460822ea198f;NON;NON;4
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,26832;48,5852;594967;2398500;646035;6831920;;;;;;;P;;;;;67901;933152;39950;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933056;75S10;BELOUARD Thierry;2;;;0;Absence ou trace;1;Faible;B;B;1;28;16;Même point qu'en 2020. Nombreuses descentes de cime. Les deperissements ont engendré un peu d'heterogeneite.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ca84156c-d969-4192-aa45-460822ea198f;NON;NON;4
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,26832;48,5852;594967;2398500;646035;6831920;;;;;;;P;;;;;67901;933168;39950;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933056;75S10;BELOUARD Thierry;3;;;0;Absence ou trace;2;Modérée;C;C;1;28;16;Même point qu'en 2020. Nombreuses descentes de cime. Les deperissements ont engendré un peu d'heterogeneite.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ca84156c-d969-4192-aa45-460822ea198f;NON;NON;4
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,26832;48,5852;594967;2398500;646035;6831920;;;;;;;P;;;;;67901;933176;39950;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933056;75S10;BELOUARD Thierry;4;;;2;Modérée;2;Modérée;D;D;1;28;16;Même point qu'en 2020. Nombreuses descentes de cime. Les deperissements ont engendré un peu d'heterogeneite.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ca84156c-d969-4192-aa45-460822ea198f;NON;NON;4
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,26832;48,5852;594967;2398500;646035;6831920;;;;;;;P;;;;;67901;933184;39950;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933056;75S10;BELOUARD Thierry;5;;;0;Absence ou trace;1;Faible;B;B;1;28;16;Même point qu'en 2020. Nombreuses descentes de cime. Les deperissements ont engendré un peu d'heterogeneite.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ca84156c-d969-4192-aa45-460822ea198f;NON;NON;4
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,26832;48,5852;594967;2398500;646035;6831920;;;;;;;P;;;;;67901;933192;39950;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933056;75S10;BELOUARD Thierry;6;;;2;Modérée;2;Modérée;D;D;1;28;16;Même point qu'en 2020. Nombreuses descentes de cime. Les deperissements ont engendré un peu d'heterogeneite.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ca84156c-d969-4192-aa45-460822ea198f;NON;NON;4
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,26832;48,5852;594967;2398500;646035;6831920;;;;;;;P;;;;;67901;933200;39950;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933056;75S10;BELOUARD Thierry;7;;;0;Absence ou trace;2;Modérée;C;C;1;28;16;Même point qu'en 2020. Nombreuses descentes de cime. Les deperissements ont engendré un peu d'heterogeneite.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ca84156c-d969-4192-aa45-460822ea198f;NON;NON;4
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,26832;48,5852;594967;2398500;646035;6831920;;;;;;;P;;;;;67901;933208;39950;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933056;75S10;BELOUARD Thierry;8;;;0;Absence ou trace;3;Forte;D;D;1;28;16;Même point qu'en 2020. Nombreuses descentes de cime. Les deperissements ont engendré un peu d'heterogeneite.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ca84156c-d969-4192-aa45-460822ea198f;NON;NON;4
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,26832;48,5852;594967;2398500;646035;6831920;;;;;;;P;;;;;67901;933216;39950;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933056;75S10;BELOUARD Thierry;9;;;0;Absence ou trace;2;Modérée;C;C;1;28;16;Même point qu'en 2020. Nombreuses descentes de cime. Les deperissements ont engendré un peu d'heterogeneite.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ca84156c-d969-4192-aa45-460822ea198f;NON;NON;4
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,26832;48,5852;594967;2398500;646035;6831920;;;;;;;P;;;;;67901;933072;39950;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933056;75S10;BELOUARD Thierry;10;;;1;Faible;2;Modérée;C;C;1;28;16;Même point qu'en 2020. Nombreuses descentes de cime. Les deperissements ont engendré un peu d'heterogeneite.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ca84156c-d969-4192-aa45-460822ea198f;NON;NON;4
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,26832;48,5852;594967;2398500;646035;6831920;;;;;;;P;;;;;67901;933080;39950;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933056;75S10;BELOUARD Thierry;11;;;5;Totale;0;Absence ou trace;F;F;1;28;16;Même point qu'en 2020. Nombreuses descentes de cime. Les deperissements ont engendré un peu d'heterogeneite.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ca84156c-d969-4192-aa45-460822ea198f;NON;NON;4
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,26832;48,5852;594967;2398500;646035;6831920;;;;;;;P;;;;;67901;933088;39950;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933056;75S10;BELOUARD Thierry;12;;;5;Totale;5;Totale;F;F;1;28;16;Même point qu'en 2020. Nombreuses descentes de cime. Les deperissements ont engendré un peu d'heterogeneite.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ca84156c-d969-4192-aa45-460822ea198f;NON;NON;4
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,26832;48,5852;594967;2398500;646035;6831920;;;;;;;P;;;;;67901;933096;39950;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933056;75S10;BELOUARD Thierry;13;;;5;Totale;0;Absence ou trace;F;F;1;28;16;Même point qu'en 2020. Nombreuses descentes de cime. Les deperissements ont engendré un peu d'heterogeneite.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ca84156c-d969-4192-aa45-460822ea198f;NON;NON;4
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,26832;48,5852;594967;2398500;646035;6831920;;;;;;;P;;;;;67901;933104;39950;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933056;75S10;BELOUARD Thierry;14;;;5;Totale;0;Absence ou trace;F;F;1;28;16;Même point qu'en 2020. Nombreuses descentes de cime. Les deperissements ont engendré un peu d'heterogeneite.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ca84156c-d969-4192-aa45-460822ea198f;NON;NON;4
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,26832;48,5852;594967;2398500;646035;6831920;;;;;;;P;;;;;67901;933112;39950;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933056;75S10;BELOUARD Thierry;15;;;5;Totale;0;Absence ou trace;F;F;1;28;16;Même point qu'en 2020. Nombreuses descentes de cime. Les deperissements ont engendré un peu d'heterogeneite.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ca84156c-d969-4192-aa45-460822ea198f;NON;NON;4
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,26832;48,5852;594967;2398500;646035;6831920;;;;;;;P;;;;;67901;933120;39950;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933056;75S10;BELOUARD Thierry;16;;;3;Forte;1;Faible;D;D;1;28;16;Même point qu'en 2020. Nombreuses descentes de cime. Les deperissements ont engendré un peu d'heterogeneite.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ca84156c-d969-4192-aa45-460822ea198f;NON;NON;4
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,26832;48,5852;594967;2398500;646035;6831920;;;;;;;P;;;;;67901;933128;39950;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933056;75S10;BELOUARD Thierry;17;;;1;Faible;2;Modérée;C;C;1;28;16;Même point qu'en 2020. Nombreuses descentes de cime. Les deperissements ont engendré un peu d'heterogeneite.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ca84156c-d969-4192-aa45-460822ea198f;NON;NON;4
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,26832;48,5852;594967;2398500;646035;6831920;;;;;;;P;;;;;67901;933136;39950;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933056;75S10;BELOUARD Thierry;18;;;0;Absence ou trace;2;Modérée;C;C;1;28;16;Même point qu'en 2020. Nombreuses descentes de cime. Les deperissements ont engendré un peu d'heterogeneite.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ca84156c-d969-4192-aa45-460822ea198f;NON;NON;4
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,26832;48,5852;594967;2398500;646035;6831920;;;;;;;P;;;;;67901;933144;39950;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933056;75S10;BELOUARD Thierry;19;;;0;Absence ou trace;2;Modérée;C;C;1;28;16;Même point qu'en 2020. Nombreuses descentes de cime. Les deperissements ont engendré un peu d'heterogeneite.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ca84156c-d969-4192-aa45-460822ea198f;NON;NON;4
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,26832;48,5852;594967;2398500;646035;6831920;;;;;;;P;;;;;67901;933160;39950;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933056;75S10;BELOUARD Thierry;20;;;0;Absence ou trace;1;Faible;B;B;1;28;16;Même point qu'en 2020. Nombreuses descentes de cime. Les deperissements ont engendré un peu d'heterogeneite.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ca84156c-d969-4192-aa45-460822ea198f;NON;NON;4
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,17642;48,6219;588193;2402600;639300;6836060;;;;;;;P;;;;;67902;933065;39951;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933057;75S10;BELOUARD Thierry;1;;;1;Faible;4;Très forte;E;E;1;27;17;20 m seulement car chemins à proximité. Même point qu'en 2020. Grois bois avec forte régénération.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;126ed778-acbf-45d6-8d5d-7332fb9853cb;NON;NON;4
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,17642;48,6219;588193;2402600;639300;6836060;;;;;;;P;;;;;67902;933153;39951;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933057;75S10;BELOUARD Thierry;2;;;0;Absence ou trace;3;Forte;D;D;1;27;17;20 m seulement car chemins à proximité. Même point qu'en 2020. Grois bois avec forte régénération.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;126ed778-acbf-45d6-8d5d-7332fb9853cb;NON;NON;4
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,17642;48,6219;588193;2402600;639300;6836060;;;;;;;P;;;;;67902;933169;39951;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933057;75S10;BELOUARD Thierry;3;;;0;Absence ou trace;2;Modérée;C;C;1;27;17;20 m seulement car chemins à proximité. Même point qu'en 2020. Grois bois avec forte régénération.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;126ed778-acbf-45d6-8d5d-7332fb9853cb;NON;NON;4
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,17642;48,6219;588193;2402600;639300;6836060;;;;;;;P;;;;;67902;933177;39951;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933057;75S10;BELOUARD Thierry;4;;;0;Absence ou trace;3;Forte;D;D;1;27;17;20 m seulement car chemins à proximité. Même point qu'en 2020. Grois bois avec forte régénération.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;126ed778-acbf-45d6-8d5d-7332fb9853cb;NON;NON;4
75S10 5- Recouvrement supérieur à 75% 20;WGS84_DEC;2,17642;48,6219;588193;2402600;639300;6836060;;;;;;;P;;;;;67902;933185;39951;1535;O;Pôle Nord-Ouest;V;30/06/2022;2022;actif;933057;75S10;BELOUARD Thierry;5;;;0;Absence ou trace;2;Modérée;C;C;1;27;17;20 m seulement car chemins à proximité. Même point qu'en 2020. Grois bois avec forte régénération.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;126ed778-acbf-45d6-8d5d-7332fb9853cb;NON;NON;4
